Date,Open,High,Low,Close,AdjClose,Volume
2014-10-02,6600.00 ,6975.00 ,6600.00 ,6600.00 ,4740.91 ,77532100.00 
2014-10-01,7000.00 ,7075.00 ,7000.00 ,7000.00 ,5028.24 ,16215600.00 
2014-09-30,7050.00 ,7100.00 ,7000.00 ,7050.00 ,5064.15 ,26768600.00 
2014-09-29,7050.00 ,7075.00 ,6975.00 ,7050.00 ,5064.15 ,20336700.00 
2014-09-26,7000.00 ,7050.00 ,6950.00 ,7000.00 ,5028.24 ,51406300.00 
2014-09-25,7175.00 ,7250.00 ,7125.00 ,7175.00 ,5153.95 ,32472700.00 
2014-09-24,7200.00 ,7300.00 ,7200.00 ,7200.00 ,5171.90 ,23309500.00 
2014-09-23,7250.00 ,7300.00 ,7250.00 ,7250.00 ,5207.82 ,38473000.00 
2014-09-22,7350.00 ,7375.00 ,7250.00 ,7350.00 ,5279.65 ,21296300.00 
2014-09-19,7350.00 ,7400.00 ,7275.00 ,7350.00 ,5279.65 ,39423200.00 
2014-09-18,7375.00 ,7375.00 ,7275.00 ,7375.00 ,5297.61 ,19295300.00 
2014-09-17,7275.00 ,7325.00 ,7250.00 ,7275.00 ,5225.78 ,19083200.00 
2014-09-16,7250.00 ,7350.00 ,7225.00 ,7250.00 ,5207.82 ,22269700.00 
2014-09-15,7300.00 ,7325.00 ,7200.00 ,7300.00 ,5243.74 ,18770300.00 
2014-09-12,7225.00 ,7350.00 ,7225.00 ,7225.00 ,5189.86 ,13909100.00 
2014-09-11,7250.00 ,7400.00 ,7250.00 ,7250.00 ,5207.82 ,22952600.00 
2014-09-10,7325.00 ,7500.00 ,7300.00 ,7325.00 ,5261.69 ,51280600.00 
2014-09-09,7500.00 ,7650.00 ,7500.00 ,7500.00 ,5387.40 ,17088800.00 
2014-09-08,7575.00 ,7675.00 ,7525.00 ,7575.00 ,5441.27 ,38393700.00 
2014-09-05,7650.00 ,7650.00 ,7525.00 ,7650.00 ,5495.15 ,24010300.00 
2014-09-04,7550.00 ,7700.00 ,7500.00 ,7550.00 ,5423.32 ,27555400.00 
2014-09-03,7675.00 ,7750.00 ,7650.00 ,7675.00 ,5513.11 ,8153700.00 
2014-09-02,7725.00 ,7725.00 ,7650.00 ,7725.00 ,5549.02 ,12307300.00 
2014-09-01,7625.00 ,7675.00 ,7575.00 ,7625.00 ,5477.19 ,10311300.00 
2014-08-29,7575.00 ,7675.00 ,7550.00 ,7575.00 ,5441.27 ,27307900.00 
2014-08-28,7675.00 ,7725.00 ,7625.00 ,7675.00 ,5513.11 ,17140300.00 
2014-08-27,7600.00 ,7675.00 ,7575.00 ,7600.00 ,5459.23 ,24837700.00 
2014-08-26,7600.00 ,7675.00 ,7600.00 ,7600.00 ,5459.23 ,27144600.00 
2014-08-25,7625.00 ,7725.00 ,7625.00 ,7625.00 ,5477.19 ,10671200.00 
2014-08-22,7725.00 ,7750.00 ,7650.00 ,7725.00 ,5549.02 ,13100500.00 
2014-08-21,7775.00 ,7775.00 ,7650.00 ,7775.00 ,5584.94 ,18156200.00 
2014-08-20,7725.00 ,7725.00 ,7625.00 ,7725.00 ,5549.02 ,15668300.00 
2014-08-19,7675.00 ,7725.00 ,7650.00 ,7675.00 ,5513.11 ,15837700.00 
2014-08-18,7675.00 ,7675.00 ,7575.00 ,7675.00 ,5513.11 ,11680600.00 
2014-08-15,7650.00 ,7750.00 ,7600.00 ,7650.00 ,5495.15 ,18572200.00 
2014-08-14,7725.00 ,7750.00 ,7625.00 ,7725.00 ,5549.02 ,21340100.00 
2014-08-13,7725.00 ,7725.00 ,7650.00 ,7725.00 ,5549.02 ,18753300.00 
2014-08-12,7650.00 ,7725.00 ,7650.00 ,7650.00 ,5495.15 ,10445800.00 
2014-08-11,7650.00 ,7700.00 ,7650.00 ,7650.00 ,5495.15 ,18998600.00 
2014-08-08,7550.00 ,7650.00 ,7550.00 ,7550.00 ,5423.32 ,12435700.00 
2014-08-07,7675.00 ,7725.00 ,7575.00 ,7675.00 ,5513.11 ,29075800.00 
2014-08-06,7625.00 ,7750.00 ,7600.00 ,7625.00 ,5477.19 ,50787700.00 
2014-08-05,7800.00 ,8000.00 ,7750.00 ,7800.00 ,5602.89 ,20244800.00 
2014-08-04,7900.00 ,7900.00 ,7550.00 ,7900.00 ,5674.73 ,64681200.00 
2014-07-25,7725.00 ,7725.00 ,7550.00 ,7725.00 ,5549.02 ,32370900.00 
2014-07-24,7675.00 ,7775.00 ,7600.00 ,7675.00 ,5513.11 ,26020700.00 
2014-07-23,7700.00 ,7825.00 ,7675.00 ,7700.00 ,5531.06 ,34142300.00 
2014-07-22,7725.00 ,7900.00 ,7575.00 ,7725.00 ,5549.02 ,76254600.00 
2014-07-21,7725.00 ,7775.00 ,7675.00 ,7725.00 ,5549.02 ,24677800.00 
2014-07-18,7650.00 ,7700.00 ,7575.00 ,7650.00 ,5495.15 ,12961700.00 
2014-07-17,7600.00 ,7700.00 ,7525.00 ,7600.00 ,5459.23 ,29379100.00 
2014-07-16,7600.00 ,7775.00 ,7600.00 ,7600.00 ,5459.23 ,42710200.00 
2014-07-15,7600.00 ,7625.00 ,7525.00 ,7600.00 ,5459.23 ,31727900.00 
2014-07-14,7500.00 ,7600.00 ,7450.00 ,7500.00 ,5387.40 ,18227400.00 
2014-07-11,7550.00 ,7750.00 ,7500.00 ,7550.00 ,5423.32 ,37434700.00 
2014-07-10,7825.00 ,8050.00 ,7775.00 ,7825.00 ,5620.85 ,127365700.00 
2014-07-09,7650.00 ,7650.00 ,7650.00 ,7650.00 ,5495.15 ,-
2014-07-08,7650.00 ,7750.00 ,7550.00 ,7650.00 ,5495.15 ,87554500.00 
2014-07-07,7500.00 ,7525.00 ,7375.00 ,7500.00 ,5387.40 ,63667100.00 
2014-07-04,7350.00 ,7425.00 ,7325.00 ,7350.00 ,5279.65 ,23581400.00 
2014-07-03,7350.00 ,7475.00 ,7350.00 ,7350.00 ,5279.65 ,11313100.00 
2014-07-02,7450.00 ,7450.00 ,7350.00 ,7450.00 ,5351.48 ,21128900.00 
2014-07-01,7350.00 ,7400.00 ,7325.00 ,7350.00 ,5279.65 ,6243700.00 
2014-06-30,7275.00 ,7500.00 ,7275.00 ,7275.00 ,5225.78 ,47355400.00 
2014-06-27,7350.00 ,7350.00 ,7225.00 ,7350.00 ,5279.65 ,26551700.00 
2014-06-26,7225.00 ,7225.00 ,7175.00 ,7225.00 ,5189.86 ,17606000.00 
2014-06-25,7200.00 ,7275.00 ,7200.00 ,7200.00 ,5171.90 ,9382800.00 
2014-06-24,7275.00 ,7300.00 ,7225.00 ,7275.00 ,5225.78 ,13453500.00 
2014-06-23,7225.00 ,7275.00 ,7200.00 ,7225.00 ,5189.86 ,28518300.00 
2014-06-20,7150.00 ,7225.00 ,7150.00 ,7150.00 ,5135.99 ,22344100.00 
2014-06-19,7150.00 ,7225.00 ,7125.00 ,7150.00 ,5135.99 ,35026000.00 
2014-06-18,7175.00 ,7200.00 ,7150.00 ,7175.00 ,5153.95 ,19613100.00 
2014-06-17,7225.00 ,7275.00 ,7150.00 ,7225.00 ,5189.86 ,34344200.00 
2014-06-16,7250.00 ,7475.00 ,7250.00 ,7250.00 ,5207.82 ,21576400.00 
2014-06-13,7400.00 ,7450.00 ,7375.00 ,7400.00 ,5315.57 ,14741200.00 
2014-06-12,7450.00 ,7525.00 ,7400.00 ,7450.00 ,5351.48 ,18495700.00 
2014-06-11,7525.00 ,7525.00 ,7375.00 ,7525.00 ,5405.36 ,47184700.00 
2014-06-10,7400.00 ,7400.00 ,7225.00 ,7400.00 ,5315.57 ,35546400.00 
2014-06-09,7225.00 ,7275.00 ,7175.00 ,7225.00 ,5189.86 ,22738200.00 
2014-06-06,7200.00 ,7250.00 ,7150.00 ,7200.00 ,5171.90 ,30170400.00 
2014-06-05,7225.00 ,7225.00 ,7075.00 ,7150.00 ,5135.99 ,32882100.00 
2014-06-04,7175.00 ,7325.00 ,7175.00 ,7175.00 ,5153.95 ,26784500.00 
2014-06-03,7225.00 ,7275.00 ,7175.00 ,7225.00 ,5189.86 ,24445300.00 
2014-06-02,7225.00 ,7275.00 ,7125.00 ,7225.00 ,5189.86 ,46880400.00 
2014-05-30,7075.00 ,7500.00 ,7075.00 ,7075.00 ,5082.11 ,93936600.00 
2014-05-28,7450.00 ,7450.00 ,7400.00 ,7450.00 ,5351.48 ,16619800.00 
2014-05-26,7450.00 ,7525.00 ,7400.00 ,7450.00 ,5351.48 ,12078300.00 
2014-05-23,7500.00 ,7550.00 ,7450.00 ,7500.00 ,5387.40 ,34145700.00 
2014-05-22,7600.00 ,7625.00 ,7500.00 ,7600.00 ,5350.05 ,37867700.00 
2014-05-21,7500.00 ,7575.00 ,7450.00 ,7500.00 ,5279.65 ,33823700.00 
2014-05-20,7500.00 ,7750.00 ,7450.00 ,7500.00 ,5279.65 ,68868600.00 
2014-05-19,7700.00 ,7800.00 ,7600.00 ,7700.00 ,5420.44 ,86604500.00 
2014-05-16,7550.00 ,7675.00 ,7550.00 ,7675.00 ,5402.84 ,52781900.00 
2014-05-14,7500.00 ,7600.00 ,7425.00 ,7575.00 ,5332.45 ,51446300.00 
2014-05-13,7575.00 ,7575.00 ,7400.00 ,7425.00 ,5226.86 ,46420600.00 
2014-05-12,7525.00 ,7550.00 ,7475.00 ,7500.00 ,5279.65 ,23384100.00 
2014-05-09,7525.00 ,7525.00 ,7450.00 ,7475.00 ,5262.05 ,16071700.00 
2014-05-08,7550.00 ,7575.00 ,7475.00 ,7475.00 ,5262.05 ,23525300.00 
2014-05-07,7400.00 ,7550.00 ,7400.00 ,7500.00 ,5279.65 ,37935900.00 
2014-05-06,7450.00 ,7500.00 ,7400.00 ,7400.00 ,5209.26 ,12741800.00 
2014-05-05,7450.00 ,7500.00 ,7400.00 ,7425.00 ,5226.86 ,17152600.00 
2014-05-02,7400.00 ,7500.00 ,7400.00 ,7425.00 ,5226.86 ,39628800.00 
2014-04-30,7475.00 ,7475.00 ,7350.00 ,7425.00 ,5226.86 ,73993900.00 
2014-04-29,7550.00 ,7575.00 ,7400.00 ,7475.00 ,5262.05 ,64571000.00 
2014-04-28,7750.00 ,7850.00 ,7600.00 ,7600.00 ,5350.05 ,49468100.00 
2014-04-25,7950.00 ,7975.00 ,7850.00 ,7875.00 ,5543.64 ,26516100.00 
2014-04-24,7975.00 ,7975.00 ,7850.00 ,7950.00 ,5596.43 ,32251900.00 
2014-04-23,7900.00 ,7925.00 ,7850.00 ,7900.00 ,5561.23 ,38386300.00 
2014-04-22,7900.00 ,7900.00 ,7725.00 ,7850.00 ,5526.04 ,35880000.00 
2014-04-21,7950.00 ,7975.00 ,7875.00 ,7900.00 ,5561.23 ,20496000.00 
2014-04-17,7850.00 ,7875.00 ,7750.00 ,7825.00 ,5508.44 ,39267300.00 
2014-04-16,7750.00 ,7800.00 ,7725.00 ,7750.00 ,5455.64 ,27122000.00 
2014-04-15,7775.00 ,7800.00 ,7675.00 ,7725.00 ,5438.04 ,36950300.00 
2014-04-14,7725.00 ,7825.00 ,7625.00 ,7700.00 ,5420.44 ,33610600.00 
2014-04-11,7525.00 ,7750.00 ,7450.00 ,7675.00 ,5402.84 ,53088900.00 
2014-04-10,7700.00 ,7700.00 ,7350.00 ,7525.00 ,5297.25 ,125819000.00 
2014-04-09,8025.00 ,8025.00 ,8025.00 ,8025.00 ,5649.23 ,-
2014-04-08,8000.00 ,8050.00 ,7950.00 ,8025.00 ,5649.23 ,51386700.00 
2014-04-07,7800.00 ,8000.00 ,7800.00 ,8000.00 ,5631.63 ,78389600.00 
2014-04-04,7850.00 ,7875.00 ,7675.00 ,7800.00 ,5490.84 ,30022900.00 
2014-04-03,7800.00 ,7850.00 ,7750.00 ,7800.00 ,5490.84 ,41887000.00 
2014-04-02,7700.00 ,7775.00 ,7650.00 ,7725.00 ,5438.04 ,34822500.00 
2014-04-01,7500.00 ,7700.00 ,7475.00 ,7675.00 ,5402.84 ,60144400.00 
2014-03-28,7275.00 ,7400.00 ,7275.00 ,7375.00 ,5191.66 ,55907200.00 
2014-03-27,7225.00 ,7375.00 ,7200.00 ,7250.00 ,5103.66 ,51398100.00 
2014-03-26,7350.00 ,7375.00 ,7300.00 ,7300.00 ,5138.86 ,38008600.00 
2014-03-25,7200.00 ,7275.00 ,7150.00 ,7250.00 ,5103.66 ,45878000.00 
2014-03-24,7400.00 ,7450.00 ,7250.00 ,7275.00 ,5121.26 ,51606500.00 
2014-03-21,7600.00 ,7725.00 ,7325.00 ,7350.00 ,5174.06 ,66302100.00 
2014-03-20,7850.00 ,7850.00 ,7550.00 ,7550.00 ,5314.85 ,47176300.00 
2014-03-19,7750.00 ,8000.00 ,7750.00 ,7875.00 ,5543.64 ,48624200.00 
2014-03-18,7900.00 ,8000.00 ,7575.00 ,7700.00 ,5420.44 ,73445500.00 
2014-03-17,7800.00 ,7975.00 ,7700.00 ,7925.00 ,5578.83 ,142628608.00 
2014-03-14,7200.00 ,7800.00 ,7150.00 ,7800.00 ,5490.84 ,116469800.00 
2014-03-13,7275.00 ,7300.00 ,7175.00 ,7275.00 ,5121.26 ,25780400.00 
2014-03-12,7200.00 ,7250.00 ,7175.00 ,7225.00 ,5086.06 ,25901000.00 
2014-03-11,7250.00 ,7275.00 ,7175.00 ,7250.00 ,5103.66 ,37634400.00 
2014-03-10,6950.00 ,7300.00 ,6950.00 ,7275.00 ,5121.26 ,94212200.00 
2014-03-07,7100.00 ,7100.00 ,6975.00 ,7000.00 ,4927.67 ,34527600.00 
2014-03-06,7050.00 ,7100.00 ,7000.00 ,7025.00 ,4945.27 ,23145400.00 
2014-03-05,6875.00 ,7025.00 ,6825.00 ,7025.00 ,4945.27 ,54110600.00 
2014-03-04,6850.00 ,6850.00 ,6725.00 ,6825.00 ,4804.48 ,32191400.00 
2014-03-03,6850.00 ,6900.00 ,6775.00 ,6800.00 ,4786.88 ,27773000.00 
2014-02-28,6775.00 ,6950.00 ,6775.00 ,6950.00 ,4892.48 ,95332900.00 
2014-02-27,6550.00 ,6750.00 ,6500.00 ,6700.00 ,4716.49 ,36171900.00 
2014-02-26,6625.00 ,6675.00 ,6525.00 ,6550.00 ,4610.90 ,41094000.00 
2014-02-25,6800.00 ,6800.00 ,6625.00 ,6700.00 ,4716.49 ,49663500.00 
2014-02-24,6975.00 ,7000.00 ,6750.00 ,6775.00 ,4769.29 ,33404200.00 
2014-02-21,6950.00 ,6975.00 ,6875.00 ,6975.00 ,4910.08 ,39134100.00 
2014-02-20,6875.00 ,6950.00 ,6825.00 ,6900.00 ,4857.28 ,42230600.00 
2014-02-19,6750.00 ,6950.00 ,6750.00 ,6950.00 ,4892.48 ,40294200.00 
2014-02-18,6775.00 ,6825.00 ,6700.00 ,6800.00 ,4786.88 ,28768000.00 
2014-02-17,6750.00 ,6900.00 ,6725.00 ,6825.00 ,4804.48 ,52551700.00 
2014-02-14,6675.00 ,6750.00 ,6650.00 ,6700.00 ,4716.49 ,27986800.00 
2014-02-13,6575.00 ,6700.00 ,6575.00 ,6650.00 ,4681.29 ,29030900.00 
2014-02-12,6625.00 ,6650.00 ,6575.00 ,6650.00 ,4681.29 ,38309400.00 
2014-02-11,6500.00 ,6600.00 ,6500.00 ,6575.00 ,4628.50 ,17430500.00 
2014-02-10,6575.00 ,6600.00 ,6475.00 ,6500.00 ,4575.70 ,28504500.00 
2014-02-07,6450.00 ,6600.00 ,6425.00 ,6525.00 ,4593.30 ,45661900.00 
2014-02-06,6375.00 ,6425.00 ,6350.00 ,6400.00 ,4505.30 ,24377800.00 
2014-02-05,6300.00 ,6375.00 ,6275.00 ,6375.00 ,4487.70 ,22449600.00 
2014-02-04,6250.00 ,6325.00 ,6225.00 ,6250.00 ,4399.71 ,31151000.00 
2014-02-03,6400.00 ,6400.00 ,6350.00 ,6350.00 ,4470.10 ,24496000.00 
2014-01-30,6350.00 ,6425.00 ,6275.00 ,6425.00 ,4522.90 ,50615900.00 
2014-01-29,6425.00 ,6525.00 ,6400.00 ,6425.00 ,4522.90 ,48344200.00 
2014-01-28,6400.00 ,6500.00 ,6350.00 ,6375.00 ,4487.70 ,35519100.00 
2014-01-27,6400.00 ,6450.00 ,6250.00 ,6400.00 ,4505.30 ,33682400.00 
2014-01-24,6525.00 ,6750.00 ,6525.00 ,6525.00 ,4593.30 ,51920700.00 
2014-01-23,6850.00 ,6875.00 ,6750.00 ,6800.00 ,4786.88 ,24660500.00 
2014-01-22,6750.00 ,6825.00 ,6700.00 ,6800.00 ,4786.88 ,34666100.00 
2014-01-21,6900.00 ,6900.00 ,6750.00 ,6750.00 ,4751.69 ,16751900.00 
2014-01-20,6875.00 ,6950.00 ,6825.00 ,6825.00 ,4804.48 ,24099600.00 
2014-01-17,7200.00 ,7200.00 ,6875.00 ,6925.00 ,4874.88 ,49480500.00 
2014-01-16,7325.00 ,7350.00 ,7200.00 ,7300.00 ,5138.86 ,27017400.00 
2014-01-15,7025.00 ,7400.00 ,7025.00 ,7300.00 ,5138.86 ,56714000.00 
2014-01-13,6850.00 ,7025.00 ,6800.00 ,7000.00 ,4927.67 ,33263200.00 
2014-01-10,6725.00 ,6825.00 ,6675.00 ,6750.00 ,4751.69 ,22086800.00 
2014-01-09,6825.00 ,6875.00 ,6700.00 ,6775.00 ,4769.29 ,23481000.00 
2014-01-08,6850.00 ,6900.00 ,6650.00 ,6800.00 ,4786.88 ,19343900.00 
2014-01-07,6900.00 ,7000.00 ,6825.00 ,6825.00 ,4804.48 ,26433200.00 
2014-01-06,6800.00 ,6950.00 ,6750.00 ,6850.00 ,4822.08 ,29776200.00 
2014-01-03,6950.00 ,6950.00 ,6700.00 ,6750.00 ,4751.69 ,18566000.00 
2014-01-02,6850.00 ,6950.00 ,6800.00 ,6950.00 ,4892.48 ,14603500.00 
2013-12-30,6700.00 ,6850.00 ,6650.00 ,6800.00 ,4786.88 ,37858500.00 
2013-12-27,6600.00 ,6650.00 ,6600.00 ,6600.00 ,4646.09 ,11625500.00 
2013-12-24,6500.00 ,6600.00 ,6450.00 ,6600.00 ,4646.09 ,12111500.00 
2013-12-23,6400.00 ,6500.00 ,6300.00 ,6450.00 ,4540.50 ,14792000.00 
2013-12-20,6500.00 ,6500.00 ,6400.00 ,6400.00 ,4505.30 ,20854000.00 
2013-12-19,6350.00 ,6500.00 ,6300.00 ,6500.00 ,4575.70 ,23872000.00 
2013-12-18,6200.00 ,6350.00 ,6200.00 ,6250.00 ,4399.71 ,17598000.00 
2013-12-17,6200.00 ,6350.00 ,6200.00 ,6200.00 ,4364.51 ,24311500.00 
2013-12-16,6050.00 ,6150.00 ,6050.00 ,6100.00 ,4294.12 ,13463500.00 
2013-12-13,6300.00 ,6350.00 ,6100.00 ,6100.00 ,4294.12 ,32394000.00 
2013-12-12,6400.00 ,6400.00 ,6300.00 ,6300.00 ,4434.91 ,12941500.00 
2013-12-11,6550.00 ,6550.00 ,6400.00 ,6450.00 ,4540.50 ,15145500.00 
2013-12-10,6350.00 ,6550.00 ,6300.00 ,6550.00 ,4610.90 ,27231500.00 
2013-12-09,6200.00 ,6400.00 ,6150.00 ,6300.00 ,4434.91 ,21130000.00 
2013-12-06,6100.00 ,6150.00 ,6050.00 ,6150.00 ,4329.31 ,19672000.00 
2013-12-05,6200.00 ,6200.00 ,6050.00 ,6150.00 ,4329.31 ,38709000.00 
2013-12-04,6300.00 ,6400.00 ,6250.00 ,6250.00 ,4399.71 ,20264500.00 
2013-12-03,6400.00 ,6450.00 ,6300.00 ,6350.00 ,4470.10 ,12479000.00 
2013-12-02,6300.00 ,6450.00 ,6250.00 ,6400.00 ,4505.30 ,24308500.00 
2013-11-29,6200.00 ,6300.00 ,6150.00 ,6250.00 ,4399.71 ,29525000.00 
2013-11-28,6300.00 ,6350.00 ,6200.00 ,6300.00 ,4434.91 ,25902000.00 
2013-11-27,6400.00 ,6400.00 ,6250.00 ,6300.00 ,4434.91 ,32594500.00 
2013-11-26,6500.00 ,6550.00 ,6300.00 ,6300.00 ,4434.91 ,51243500.00 
2013-11-25,6550.00 ,6650.00 ,6500.00 ,6550.00 ,4610.90 ,15837500.00 
2013-11-22,6750.00 ,6800.00 ,6600.00 ,6600.00 ,4646.09 ,13101000.00 
2013-11-21,6500.00 ,6750.00 ,6500.00 ,6700.00 ,4716.49 ,18807000.00 
2013-11-20,6800.00 ,6850.00 ,6550.00 ,6550.00 ,4610.90 ,27081500.00 
2013-11-19,6650.00 ,6800.00 ,6650.00 ,6750.00 ,4751.69 ,29579000.00 
2013-11-18,6450.00 ,6650.00 ,6400.00 ,6650.00 ,4681.29 ,25714500.00 
2013-11-15,6450.00 ,6550.00 ,6300.00 ,6300.00 ,4434.91 ,24868500.00 
2013-11-14,6400.00 ,6500.00 ,6400.00 ,6450.00 ,4540.50 ,20655500.00 
2013-11-13,6550.00 ,6600.00 ,6350.00 ,6350.00 ,4470.10 ,28635500.00 
2013-11-12,6800.00 ,6800.00 ,6550.00 ,6600.00 ,4646.09 ,25568000.00 
2013-11-11,6650.00 ,6800.00 ,6600.00 ,6750.00 ,4751.69 ,24385000.00 
2013-11-08,6700.00 ,6750.00 ,6600.00 ,6700.00 ,4716.49 ,17275000.00 
2013-11-07,6550.00 ,6750.00 ,6550.00 ,6700.00 ,4716.49 ,25217000.00 
2013-11-06,6450.00 ,6600.00 ,6450.00 ,6550.00 ,4610.90 ,22046500.00 
2013-11-04,6500.00 ,6600.00 ,6400.00 ,6450.00 ,4540.50 ,20388000.00 
2013-11-01,6650.00 ,6750.00 ,6500.00 ,6500.00 ,4575.70 ,39496000.00 
2013-10-31,6750.00 ,6850.00 ,6650.00 ,6650.00 ,4681.29 ,25539500.00 
2013-10-30,6750.00 ,6900.00 ,6700.00 ,6900.00 ,4857.28 ,16268500.00 
2013-10-29,6850.00 ,6850.00 ,6700.00 ,6800.00 ,4786.88 ,12762500.00 
2013-10-28,7000.00 ,7000.00 ,6800.00 ,6800.00 ,4786.88 ,9105500.00 
2013-10-25,6900.00 ,7000.00 ,6800.00 ,6950.00 ,4892.48 ,28075000.00 
2013-10-24,6650.00 ,6950.00 ,6650.00 ,6950.00 ,4892.48 ,25357000.00 
2013-10-23,6650.00 ,6800.00 ,6650.00 ,6700.00 ,4716.49 ,13674500.00 
2013-10-22,6750.00 ,6850.00 ,6600.00 ,6650.00 ,4681.29 ,22800500.00 
2013-10-21,6900.00 ,6900.00 ,6750.00 ,6900.00 ,4857.28 ,20809000.00 
2013-10-18,6850.00 ,6900.00 ,6700.00 ,6900.00 ,4857.28 ,17450500.00 
2013-10-17,7150.00 ,7250.00 ,6750.00 ,6850.00 ,4822.08 ,35620500.00 
2013-10-16,7000.00 ,7050.00 ,6900.00 ,7000.00 ,4927.67 ,38918000.00 
2013-10-11,7000.00 ,7000.00 ,6850.00 ,6900.00 ,4857.28 ,37758000.00 
2013-10-10,6650.00 ,6850.00 ,6600.00 ,6800.00 ,4741.83 ,38531500.00 
2013-10-09,6500.00 ,6600.00 ,6450.00 ,6550.00 ,4567.50 ,12789500.00 
2013-10-08,6350.00 ,6600.00 ,6350.00 ,6500.00 ,4532.63 ,23023000.00 
2013-10-07,6350.00 ,6450.00 ,6350.00 ,6350.00 ,4428.03 ,18164500.00 
2013-10-04,6450.00 ,6450.00 ,6300.00 ,6400.00 ,4462.90 ,20334500.00 
2013-10-03,6350.00 ,6500.00 ,6350.00 ,6450.00 ,4497.77 ,20864000.00 
2013-10-02,6450.00 ,6550.00 ,6350.00 ,6350.00 ,4428.03 ,24583500.00 
2013-10-01,6350.00 ,6500.00 ,6300.00 ,6350.00 ,4428.03 ,21550500.00 
2013-09-30,6400.00 ,6450.00 ,6250.00 ,6450.00 ,4497.77 ,37523000.00 
2013-09-27,6350.00 ,6600.00 ,6350.00 ,6500.00 ,4532.63 ,26349000.00 
2013-09-26,6350.00 ,6550.00 ,6350.00 ,6400.00 ,4462.90 ,51757500.00 
2013-09-25,6400.00 ,6550.00 ,6200.00 ,6300.00 ,4393.17 ,52809000.00 
2013-09-24,6800.00 ,6850.00 ,6400.00 ,6400.00 ,4462.90 ,46472000.00 
2013-09-23,6800.00 ,6850.00 ,6700.00 ,6850.00 ,4776.70 ,21235500.00 
2013-09-20,7100.00 ,7100.00 ,6800.00 ,6900.00 ,4811.56 ,34479500.00 
2013-09-19,7000.00 ,7500.00 ,7000.00 ,7100.00 ,4951.03 ,97396000.00 
2013-09-18,6650.00 ,6800.00 ,6600.00 ,6750.00 ,4706.96 ,28601000.00 
2013-09-17,6800.00 ,6850.00 ,6550.00 ,6750.00 ,4706.96 ,46868000.00 
2013-09-16,6400.00 ,6900.00 ,6300.00 ,6900.00 ,4811.56 ,61520500.00 
2013-09-13,6050.00 ,6250.00 ,6050.00 ,6200.00 ,4323.43 ,16660000.00 
2013-09-12,6100.00 ,6250.00 ,5900.00 ,6150.00 ,4288.57 ,38600000.00 
2013-09-11,6400.00 ,6400.00 ,6050.00 ,6200.00 ,4323.43 ,36283000.00 
2013-09-10,5900.00 ,6400.00 ,5900.00 ,6350.00 ,4428.03 ,73538000.00 
2013-09-09,5800.00 ,5850.00 ,5750.00 ,5850.00 ,4079.37 ,18966000.00 
2013-09-06,5600.00 ,5700.00 ,5400.00 ,5700.00 ,3974.77 ,20629500.00 
2013-09-05,5700.00 ,5750.00 ,5500.00 ,5550.00 ,3870.17 ,40340000.00 
2013-09-04,5800.00 ,5850.00 ,5650.00 ,5700.00 ,3974.77 ,33617500.00 
2013-09-03,5900.00 ,5950.00 ,5800.00 ,5900.00 ,4114.24 ,16871000.00 
2013-09-02,6100.00 ,6100.00 ,5750.00 ,5900.00 ,4114.24 ,31540500.00 
2013-08-30,5900.00 ,6150.00 ,5900.00 ,6050.00 ,4218.84 ,56328000.00 
2013-08-29,5800.00 ,6000.00 ,5650.00 ,5850.00 ,4079.37 ,60559500.00 
2013-08-28,5150.00 ,5600.00 ,5100.00 ,5600.00 ,3905.04 ,33662000.00 
2013-08-27,5750.00 ,5750.00 ,5300.00 ,5300.00 ,3695.84 ,31201000.00 
2013-08-26,5950.00 ,5950.00 ,5650.00 ,5650.00 ,3939.90 ,10574500.00 
2013-08-23,6000.00 ,6050.00 ,5800.00 ,5850.00 ,4079.37 ,18689000.00 
2013-08-22,5850.00 ,5950.00 ,5800.00 ,5900.00 ,4114.24 ,28323500.00 
2013-08-21,6000.00 ,6150.00 ,5900.00 ,5900.00 ,4114.24 ,27349000.00 
2013-08-20,6000.00 ,6100.00 ,5800.00 ,5950.00 ,4149.10 ,64791000.00 
2013-08-19,6200.00 ,6250.00 ,5900.00 ,5950.00 ,4149.10 ,55986500.00 
2013-08-16,6450.00 ,6450.00 ,6300.00 ,6300.00 ,4393.17 ,36920000.00 
2013-08-15,6600.00 ,6650.00 ,6450.00 ,6500.00 ,4532.63 ,35943500.00 
2013-08-14,6600.00 ,6750.00 ,6550.00 ,6750.00 ,4706.96 ,14326000.00 
2013-08-13,6450.00 ,6600.00 ,6450.00 ,6600.00 ,4602.37 ,10993000.00 
2013-08-12,6700.00 ,6750.00 ,6450.00 ,6450.00 ,4497.77 ,28760500.00 
2013-08-02,6700.00 ,6800.00 ,6600.00 ,6700.00 ,4672.10 ,28591500.00 
2013-08-01,6500.00 ,6750.00 ,6450.00 ,6750.00 ,4706.96 ,34016500.00 
2013-07-31,6500.00 ,6500.00 ,6300.00 ,6500.00 ,4532.63 ,24335500.00 
2013-07-30,6400.00 ,6500.00 ,6300.00 ,6450.00 ,4497.77 ,17330500.00 
2013-07-29,6500.00 ,6500.00 ,6300.00 ,6300.00 ,4393.17 ,18451000.00 
2013-07-26,6650.00 ,6650.00 ,6350.00 ,6450.00 ,4497.77 ,19944000.00 
